time,position,temperature,voltage,label
80936.592347383,543,37,7268,0
80936.692314863,544,37,7246,0
80936.7923069,544,37,7237,0
80936.89231944,543,37,7252,0
80936.992269515,543,37,7241,0
80937.092329502,544,37,7201,0
80937.192424774,543,37,7265,0
80937.303114652,544,38,7214,0
80937.392230987,543,37,7230,0
80937.492292881,543,38,7221,0
80937.592235803,544,38,7228,0
80937.692312717,545,38,7239,0
80937.792380571,544,38,7223,0
80937.892306089,543,38,7246,0
80937.992209434,543,38,7212,0
80938.092561483,544,38,7246,0
80938.19221282,545,38,7186,0
80938.292255163,544,38,7190,0
80938.392395973,544,38,7223,0
80938.49218297,544,38,7228,0
80938.592225551,543,38,7248,0
80938.69225192,544,38,7246,0
80938.792165994,545,38,7221,0
80938.892260074,543,38,7243,0
80938.992404222,544,38,7248,0
80939.092218399,544,38,7237,0
80939.192350149,544,38,7228,0
80939.292321443,544,38,7192,0
80939.392362356,546,38,7232,0
80939.492470502,544,38,7241,0
80939.592477798,543,38,7219,0
80939.692620038,544,38,7177,0
80939.792271137,544,38,7210,0
80939.892464399,544,38,7181,0
80939.992281436,544,38,7223,0
80940.092437267,544,38,7217,0
80940.192335605,544,38,7226,0
80940.292282104,543,38,7239,0
80940.392297506,544,38,7212,0
80940.492545366,544,38,7243,0
80940.592370033,544,38,7214,0
80940.692318201,544,38,7188,0
80940.792309999,544,38,7230,0
80940.89227581,543,38,7228,0
80940.992266654,544,38,7230,0
80941.097185611,544,38,7197,0
80941.192328453,543,38,7210,0
80941.29243803,541,38,7219,0
80941.392353057,543,38,7195,0
80941.49236226,544,38,7228,0
80941.592455625,544,38,7119,0
80941.692324161,544,38,7177,0
80941.792487621,543,38,7175,0
80941.892386198,544,38,6997,0
80941.992242097,544,38,7026,0
80942.092718839,543,38,7099,0
80942.192243337,544,38,7075,0
80942.292227506,544,38,7192,0
80942.392291545,543,38,7157,0
80942.492522716,544,38,7148,0
80942.592215538,544,38,7137,0
80942.692243337,543,38,7128,0
80942.792250633,544,38,7270,0
80942.892241239,544,38,7130,0
80942.992517709,543,38,7197,0
80943.092304706,544,38,7206,0
