timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,time_since_start
1658381917.1111,50.64,121.44,24.0,152.88,83.75999999999999,121.68,4.4160428237915035
1658381917.2109685,40.080000000000005,121.44,23.76,152.88,83.75999999999999,121.92,4.44001127243042
1658381917.3109283,30.48,121.44,24.0,152.88,83.75999999999999,121.68,4.4640016365051265
1658381917.4109166,21.84,121.44,23.76,152.88,83.75999999999999,121.68,4.487998809814454
1658381917.5108879,12.719999999999999,121.44,24.0,152.88,83.75999999999999,121.92,4.511991920471192
1658381917.6108773,10.559999999999999,121.68,23.04,152.88,83.52,121.68,4.535989379882813
1658381917.7108705,10.559999999999999,121.68,24.0,152.88,83.75999999999999,121.68,4.559987754821778
1658381917.8109689,10.559999999999999,121.2,24.0,152.88,83.52,121.92,4.584011363983154
1658381917.910864,10.559999999999999,121.44,24.0,152.88,83.75999999999999,121.68,4.607986221313476
1658381918.010925,10.559999999999999,121.44,24.0,152.88,83.75999999999999,121.68,4.632000846862793
1658381918.1108596,10.559999999999999,121.44,24.0,152.88,83.52,121.68,4.655985145568848
1658381918.2108784,10.559999999999999,121.44,24.0,152.88,83.75999999999999,121.68,4.679989643096924
1658381918.310891,10.559999999999999,121.44,24.0,152.88,83.75999999999999,121.68,4.703992652893066
1658381918.411029,10.559999999999999,121.44,23.76,152.88,83.75999999999999,121.92,4.728025817871094
1658381918.5109017,10.319999999999999,121.44,24.0,152.64000000000001,83.75999999999999,121.68,4.751995239257813
1658381918.6109905,10.559999999999999,121.44,24.0,152.88,83.75999999999999,121.68,4.77601655960083
1658381918.7107928,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,4.799969100952148
1658381918.8110242,10.559999999999999,121.68,24.0,152.88,83.52,121.68,4.824024639129639
1658381918.910872,10.559999999999999,121.2,24.240000000000002,152.64000000000001,83.52,121.92,4.847988109588623
1658381919.0108755,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.92,4.871988945007324
1658381919.1109726,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,4.896012268066406
1658381919.2108905,10.559999999999999,121.2,24.240000000000002,152.64000000000001,83.75999999999999,121.68,4.919992561340332
1658381919.3108637,10.559999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.68,4.943986129760742
1658381919.4108965,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,4.967994003295899
1658381919.5108802,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,4.991990089416504
1658381919.6108153,10.319999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.92,5.015974502563477
1658381919.7110999,10.559999999999999,121.2,24.240000000000002,152.88,83.75999999999999,121.68,5.04004280090332
1658381919.8110201,10.559999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.92,5.064023666381836
1658381919.9108768,10.559999999999999,121.44,24.240000000000002,152.88,83.52,121.68,5.087989253997803
1658381920.0108795,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.1119899177551265
1658381920.1111593,10.559999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.92,5.136057071685791
1658381920.2108977,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.92,5.159994277954102
1658381920.3109336,10.319999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.68,5.184002895355225
1658381920.411049,10.319999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.208030567169189
1658381920.5110269,10.559999999999999,121.44,24.240000000000002,152.88,83.52,121.92,5.232025279998779
1658381920.6109033,10.319999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.92,5.255995616912841
1658381920.7108204,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.2799757385253905
1658381920.8109312,10.319999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.92,5.304002323150635
1658381920.911118,10.319999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.68,5.328047161102296
1658381921.0110147,10.319999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.35202236175537
1658381921.1110272,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.376025371551513
1658381921.210979,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.92,5.4000137901306156
1658381921.3112485,10.319999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.424078483581543
1658381921.4113085,10.559999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.68,5.448092880249023
1658381921.5109453,10.559999999999999,121.44,24.240000000000002,152.88,83.52,121.68,5.472005710601807
1658381921.61092,10.559999999999999,121.44,24.959999999999997,152.88,83.75999999999999,121.92,5.4959996223449705
1658381921.7109163,10.559999999999999,121.68,24.240000000000002,152.64000000000001,83.52,121.68,5.5199987411499025
1658381921.810991,10.559999999999999,121.44,24.240000000000002,152.88,83.52,121.92,5.544016685485841
1658381921.910985,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.568015232086182
1658381922.0111272,10.559999999999999,121.44,24.240000000000002,152.88,83.52,121.92,5.5920493698120115
1658381922.1108778,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.92,5.61598949432373
1658381922.210911,10.319999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.639997482299805
1658381922.311019,10.319999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.92,5.6640233802795406
1658381922.4109585,10.559999999999999,121.44,24.240000000000002,152.64000000000001,83.52,121.92,5.688008880615235
1658381922.5108967,10.319999999999999,121.68,24.240000000000002,152.88,83.75999999999999,121.68,5.711994037628174
1658381922.6109447,10.559999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.736005573272705
1658381922.71094,10.319999999999999,121.68,24.240000000000002,152.64000000000001,83.75999999999999,121.68,5.760004405975343
1658381922.8109307,10.559999999999999,121.44,24.240000000000002,152.64000000000001,83.75999999999999,121.68,5.784002208709717
1658381922.9109154,10.559999999999999,121.68,24.240000000000002,152.88,83.52,121.92,5.807998523712158
1658381923.0109382,10.319999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.68,5.832003993988037
1658381923.1108563,10.319999999999999,121.44,24.240000000000002,152.88,83.75999999999999,121.92,5.855984344482422
